feature,importance
KLOGH,0.1375011359275942
RT,0.12966652366803708
VSH,0.1147593144424896
GR_Serration,0.10064373532367477
PHIF,0.09852561076871177
GR,0.09447201517342772
RHOB,0.09301303049701648
NPHI,0.08470689986116588
DT,0.06392228089859019
RelPos,0.047928291209729974
Lithology_0,0.02155277539358133
Lithology_3,0.012470871409315812
Lithology_2,0.00047971267748184653
Lithology_4,0.0003578027491834148
Lithology_1,0.0
GR_Slope,0.0
