feature,importance
VSH,0.16882074745824213
SW,0.12748899081441467
RHOB,0.12446682486432507
GR,0.09338480911857017
GR_Serration,0.09220301302293368
NPHI,0.08900353539005285
RT,0.08532694084157413
PHIF,0.07011211431895104
BaseSharpness,0.06682154435223556
OppositionIndex,0.0468027833173161
RelPos,0.02800339871854869
NTG_Slope,0.007565297782835877
GR_Slope,0.0
