feature,importance
KLOGH,0.17130036862987236
VSH,0.15760679870612546
PHIF,0.14717934193029553
RHOB,0.14017072497394245
GR,0.13502313216335116
NPHI,0.12602505309903955
DT,0.12269458049737354
