feature,importance
RT,0.13138236646938575
KLOGH,0.12672485825727858
VSH,0.12054432106462196
PHIF,0.10048519211312566
GR_Serration,0.09893463712443078
RHOB,0.09648143402134858
GR,0.09493415101264625
NPHI,0.0849160512791615
DT,0.06194841170865486
RelPos,0.0489550979200965
Lithology_0,0.02233199709368389
Lithology_3,0.011591535113308406
Lithology_2,0.00039721742959452695
Lithology_4,0.00037272939266271926
Lithology_1,0.0
GR_Slope,0.0
