feature,importance
VSH,0.10870139814315224
KLOGH,0.10778199235967476
RD,0.1071346586991964
SW,0.09024278672269363
PHIF,0.08277944211433327
RHOB,0.08107742348193928
GR,0.07559604719477453
GR_Serration,0.07359396835813933
RT,0.06863525737273583
NPHI,0.06615662959314862
DT,0.06277231306276902
RelPos,0.029381936371445035
Lithology_3,0.020219338351853727
Lithology_0,0.014699702762213876
Lithology_4,0.008001910961171444
Lithology_2,0.0032251944507589968
Lithology_1,0.0
GR_Slope,0.0
