feature,importance
KLOGH,0.11875460183240964
RD,0.11473532714287678
VSH,0.11176361424311258
SW,0.10243675086650013
GR,0.08736017524302964
RHOB,0.08589488505008598
PHIF,0.07767510264843115
RT,0.07566354489135435
NPHI,0.0704676250513579
DT,0.06835255906456293
RelPos,0.03241978638072896
Lithology_3,0.025912569132094842
Lithology_0,0.01896818097792745
Lithology_4,0.006045242430465583
Lithology_2,0.003550035045062104
Lithology_1,0.0
