feature,importance
KLOGH,0.18177532705783575
VSH,0.14691187427232666
RHOB,0.1453310519458921
PHIF,0.14101438324913168
NPHI,0.1371454116264593
GR,0.13636757822007134
DT,0.11145437362828313
