feature,importance
KLOGH,0.14750833693419696
VSH,0.13205546474785165
GR_Serration,0.1148637802417911
RHOB,0.10895284737070074
GR,0.10485105779469542
PHIF,0.10326611296347947
NPHI,0.09931469725556928
DT,0.08502457756366198
RelPos,0.06379302085719286
Lithology_3,0.020157489550516147
Lithology_0,0.019045854127929446
Lithology_2,0.0005878796636013559
Lithology_4,0.0005788809288136215
Lithology_1,0.0
GR_Slope,0.0
