feature,importance
KLOGH,0.1260859031501406
RD,0.12131874533107861
VSH,0.1086389278997772
RT,0.10157271282518103
RHOB,0.08964807399471861
GR_Serration,0.08795951888188304
GR,0.0858937671685025
PHIF,0.08304144306551109
NPHI,0.07448060362271548
DT,0.05415805809407922
RelPos,0.03901473958516215
Lithology_0,0.016819624293548864
Lithology_3,0.011025468954370314
Lithology_2,0.00019612558674227687
Lithology_4,0.00014628754658907488
Lithology_1,0.0
GR_Slope,0.0
