scenario_id,feature_combination,metric,n_features,features,cv_mean_score,cv_std_score,best_params,training_wells,n_cv_splits,trained_at,rank
FC_10_tidal_optimized_custom_sand,FC_10_tidal_optimized,custom_sand,13,"['GR', 'RT', 'NPHI', 'RHOB', 'VSH', 'PHIF', 'SW', 'GR_Slope', 'GR_Serration', 'RelPos', 'BaseSharpness', 'OppositionIndex', 'NTG_Slope']",0.3125414871189033,0.06124113537273336,"{'classifier__max_depth': 15, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 17:54:30,16
FC_04_full_base_f1_weighted,FC_04_full_base,f1_weighted,10,"['GR', 'VSH', 'RT', 'RD', 'NPHI', 'RHOB', 'DT', 'PHIF', 'SW', 'KLOGH']",0.30935625783551085,0.05043846513769607,"{'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2025-12-31 11:21:30,17
FC_10_tidal_optimized_f1_weighted,FC_10_tidal_optimized,f1_weighted,13,"['GR', 'RT', 'NPHI', 'RHOB', 'VSH', 'PHIF', 'SW', 'GR_Slope', 'GR_Serration', 'RelPos', 'BaseSharpness', 'OppositionIndex', 'NTG_Slope']",0.29949415772320215,0.053908754670816086,"{'classifier__max_depth': 15, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 17:22:32,18
FC_09_measured_only_custom_sand,FC_09_measured_only,custom_sand,11,"['GR', 'RT', 'NPHI', 'RHOB', 'RD', 'DT', 'RelPos', 'GR_Slope', 'GR_Serration', 'OppositionIndex', 'BaseSharpness']",0.2609884232387717,0.0712983249925913,"{'classifier__max_depth': 15, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 300}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 17:06:37,19
FC_09_measured_only_f1_weighted,FC_09_measured_only,f1_weighted,11,"['GR', 'RT', 'NPHI', 'RHOB', 'RD', 'DT', 'RelPos', 'GR_Slope', 'GR_Serration', 'OppositionIndex', 'BaseSharpness']",0.2537553089389718,0.06687973195252302,"{'classifier__max_depth': 15, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 300}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 16:34:27,20
FC_07_gr_texture_roc_auc_ovr,FC_07_gr_texture,roc_auc_ovr,18,"['GR', 'VSH', 'RT', 'RD', 'NPHI', 'RHOB', 'DT', 'PHIF', 'SW', 'KLOGH', 'Lithology_0', 'Lithology_1', 'Lithology_2', 'Lithology_3', 'Lithology_4', 'RelPos', 'GR_Slope', 'GR_Serration']",0.1621790493624976,0.2809023534190668,"{'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 15:02:33,21
FC_01_rock_only_roc_auc_ovr,FC_01_rock_only,roc_auc_ovr,3,"['NPHI', 'RHOB', 'DT']",0.16077788918173921,0.2784754727964509,"{'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2025-12-31 09:29:09,22
FC_03_add_perm_roc_auc_ovr,FC_03_add_perm,roc_auc_ovr,7,"['GR', 'VSH', 'NPHI', 'RHOB', 'DT', 'PHIF', 'KLOGH']",0.16074792399668675,0.27842357157348174,"{'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2025-12-31 10:36:03,23
FC_08_full_strat_roc_auc_ovr,FC_08_full_strat,roc_auc_ovr,21,"['GR', 'VSH', 'RT', 'RD', 'NPHI', 'RHOB', 'DT', 'PHIF', 'SW', 'KLOGH', 'Lithology_0', 'Lithology_1', 'Lithology_2', 'Lithology_3', 'Lithology_4', 'RelPos', 'GR_Slope', 'GR_Serration', 'OppositionIndex', 'NTG_Slope', 'BaseSharpness']",0.16056902424946531,0.27811370812183306,"{'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 15:58:48,24
FC_06_relpos_roc_auc_ovr,FC_06_relpos,roc_auc_ovr,16,"['GR', 'VSH', 'RT', 'RD', 'NPHI', 'RHOB', 'DT', 'PHIF', 'SW', 'KLOGH', 'Lithology_0', 'Lithology_1', 'Lithology_2', 'Lithology_3', 'Lithology_4', 'RelPos']",0.15987426426278617,0.2769103485258389,"{'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 14:07:40,25
FC_10_tidal_optimized_roc_auc_ovr,FC_10_tidal_optimized,roc_auc_ovr,13,"['GR', 'RT', 'NPHI', 'RHOB', 'VSH', 'PHIF', 'SW', 'GR_Slope', 'GR_Serration', 'RelPos', 'BaseSharpness', 'OppositionIndex', 'NTG_Slope']",0.15944053701747907,0.2761591109003401,"{'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 200}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 17:38:08,26
FC_02_rock_clean_roc_auc_ovr,FC_02_rock_clean,roc_auc_ovr,5,"['GR', 'VSH', 'NPHI', 'RHOB', 'DT']",0.15891616343500306,0.2752508692133448,"{'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2025-12-31 09:58:38,27
FC_05_lithology_roc_auc_ovr,FC_05_lithology,roc_auc_ovr,15,"['GR', 'VSH', 'RT', 'RD', 'NPHI', 'RHOB', 'DT', 'PHIF', 'SW', 'KLOGH', 'Lithology_0', 'Lithology_1', 'Lithology_2', 'Lithology_3', 'Lithology_4']",0.1588569601799578,0.27514832616763285,"{'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2025-12-31 17:02:12,28
FC_04_full_base_roc_auc_ovr,FC_04_full_base,roc_auc_ovr,10,"['GR', 'VSH', 'RT', 'RD', 'NPHI', 'RHOB', 'DT', 'PHIF', 'SW', 'KLOGH']",0.1576352358526981,0.27303223755997613,"{'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2025-12-31 15:53:58,29
FC_09_measured_only_roc_auc_ovr,FC_09_measured_only,roc_auc_ovr,11,"['GR', 'RT', 'NPHI', 'RHOB', 'RD', 'DT', 'RelPos', 'GR_Slope', 'GR_Serration', 'OppositionIndex', 'BaseSharpness']",0.14105522990537245,0.244314824869414,"{'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}","['15_9-F-12', '15_9-F-14', '15_9-F-15_C', '15_9-F-4']",4,2026-01-02 16:50:25,30
