feature,importance
VSH,0.298929245167765
BaseSharpness,0.20894896331009025
GR_Serration,0.19722779574755578
NPHI,0.179329111525541
Lithology_0,0.07773201701116189
NTG_Slope,0.03669560786134453
Lithology_4,0.001137259376541555
GR_Slope,0.0
