feature,importance
GR,0.196147629129665
RHOB,0.18148950727581678
RD,0.16603623549109361
NPHI,0.098196233918056
RT,0.08779339531966088
GR_Serration,0.08615004100711843
DT,0.0672196680092838
BaseSharpness,0.05440935644008598
OppositionIndex,0.03813201333962863
RelPos,0.024425920069590913
GR_Slope,0.0
