feature,importance
KLOGH,0.10454836225138944
VSH,0.10384697358833518
RD,0.09984712560186539
SW,0.09429649644321993
GR,0.08480601298711313
RHOB,0.08116067447093954
GR_Serration,0.07478171007269163
RT,0.07450348883064335
PHIF,0.07372964184943005
NPHI,0.06887763906080223
DT,0.05802398935488819
RelPos,0.029906958741816675
Lithology_3,0.02167945909160574
Lithology_0,0.019056044331203205
Lithology_4,0.0069991612318440356
Lithology_2,0.003936262092212085
Lithology_1,0.0
GR_Slope,0.0
