feature,importance
KLOGH,0.11829699974809564
RD,0.11261016840395516
SW,0.10879071498852973
VSH,0.1071737100201773
GR,0.08795233666178841
RHOB,0.08451251494500699
NPHI,0.07418914381436914
PHIF,0.0739922741828087
RT,0.07336463273967743
DT,0.07036564357192047
RelPos,0.03535338346865024
Lithology_3,0.02572708566317879
Lithology_0,0.016409734142966228
Lithology_4,0.007505959919552564
Lithology_2,0.003755697729323303
Lithology_1,0.0
