feature,importance
RD,0.15019502472394616
KLOGH,0.14403058997963802
RT,0.12288998746618626
VSH,0.11845348394908582
RHOB,0.11190690176831936
NPHI,0.10203195398285256
PHIF,0.09267165104176167
GR,0.08886146233499581
DT,0.06895894475321439
