feature,importance
KLOGH,0.14741412067128754
VSH,0.128857214547003
GR_Serration,0.10709674598323957
PHIF,0.10601156225702903
RHOB,0.09893671791712098
GR,0.09706344512640994
NPHI,0.09313984500032028
DT,0.07164231253756763
OppositionIndex,0.05892831609359954
RelPos,0.05589326514973311
Lithology_0,0.022905482225430807
Lithology_3,0.011354395683041545
Lithology_4,0.0004431407761455277
Lithology_2,0.0003134360320716168
Lithology_1,0.0
GR_Slope,0.0
