feature,importance
KLOGH,0.14335206978149265
VSH,0.12539943343503407
GR_Serration,0.10462098816170337
RHOB,0.10169548173848614
GR,0.09897001773075784
PHIF,0.09626113199674663
NPHI,0.09489836864304171
DT,0.07144472765779449
OppositionIndex,0.05618287467372241
RelPos,0.05470126707259342
Lithology_0,0.020460167175888867
NTG_Slope,0.015964272673127798
Lithology_3,0.015306497554296014
Lithology_2,0.00041166351257785407
Lithology_4,0.0003310381927368255
Lithology_1,0.0
GR_Slope,0.0
