feature,importance
KLOGH,0.16892839670654944
VSH,0.1533891478898526
PHIF,0.14646137187755398
GR,0.14271252058045636
RHOB,0.1353830726630923
DT,0.1277549834628554
NPHI,0.12537050681963996
