feature,importance
VSH,0.43025036343187884
RelPos,0.2004755525557609
OppositionIndex,0.19620638941342963
Lithology_0,0.06323127624761156
NTG_Slope,0.05751161931509924
Lithology_3,0.05177784832540733
Lithology_4,0.000546950710812629
Lithology_1,0.0
