feature,importance
KLOGH,0.18535515581687664
RHOB,0.1465281709593822
VSH,0.14385818848694856
NPHI,0.13705330108720115
GR,0.13380948158125736
PHIF,0.1314398299437609
DT,0.12195587212457326
