feature,importance
GR,0.1678494911386008
RD,0.1334105882665645
RHOB,0.1283551625654483
RT,0.12358060473966374
GR_Serration,0.09913164989292388
NPHI,0.08765732287075415
BaseSharpness,0.08417811669707652
DT,0.07523919485081121
RelPos,0.05077915900125686
OppositionIndex,0.04981870997690023
GR_Slope,0.0
