feature,importance
GR,0.15817684726014325
RD,0.137187725025838
RHOB,0.13542234240763448
RT,0.11304852138708116
GR_Serration,0.10729466745961283
NPHI,0.09274704951755114
DT,0.08415395068709161
BaseSharpness,0.0733666995171031
OppositionIndex,0.05227718930719637
RelPos,0.04632500743074806
GR_Slope,0.0
