feature,importance
KLOGH,0.12757629422953373
RD,0.12289607309530906
VSH,0.1138558747090588
SW,0.10835825157531306
RHOB,0.09794964667760311
PHIF,0.09632379421804581
GR,0.09267837274838531
RT,0.08494502075534047
NPHI,0.08213604317210453
DT,0.07328062881930614
