feature,importance
KLOGH,0.1272541427756022
RD,0.12299643538662126
VSH,0.1128213897023305
SW,0.11086038384800986
RHOB,0.09945655878505649
PHIF,0.09534849366257606
GR,0.09431508242366711
RT,0.08291680654934014
NPHI,0.08211549737259118
DT,0.07191520949420521
