feature,importance
KLOGH,0.1478404414946914
VSH,0.12935650507951252
GR_Serration,0.10748486995539551
RHOB,0.10366925691218241
PHIF,0.10314611251068
GR,0.09844377533435132
NPHI,0.09324720970759383
DT,0.07124869931212627
RelPos,0.05523942992695619
OppositionIndex,0.054986135479780415
Lithology_0,0.022690235096902222
Lithology_3,0.01219659693040924
Lithology_4,0.00024268882832017842
Lithology_2,0.0002080434310985471
Lithology_1,0.0
GR_Slope,0.0
