Well,Depth,GR,RT,NPHI,RHOB,RD,DT,VSH,KLOGH,PHIF,SW,Equinor facies,Lithology,Lithology_0,Lithology_1,Lithology_2,Lithology_3,Lithology_4,GR_Slope,GR_Serration,RelPos,OppositionIndex,NTG_Slope,AI_Slope,BaseSharpness
15_9-F-5,3516.477652,-0.446432943,1.133443929,1.687067275,-0.099440219,1.843305514,-0.331613751,-0.105991965,-0.282795914,0.725124095,-1.161245797,2,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,4.041092127,0.565103923,-1.367915599,-3.356423447,2.135262328,0.654618246
15_9-F-5,3516.630052,-0.865287436,3.050991281,1.57215669,-0.182342847,1.843305514,-0.014865385,-0.557118237,-0.081700827,0.761371381,-1.34896908,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,3.777811151,0.792634089,-1.055006332,-1.680278754,1.398918187,0.654618246
15_9-F-5,3516.782452,-1.070276347,1.582310432,0.801297039,-0.179928744,1.843305514,0.070401082,-0.777418151,0.043802071,0.572885325,-1.209019699,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,3.394274164,0.991159982,-0.643399477,-0.004134061,0.951853589,0.654618246
15_9-F-5,3516.934852,-1.055807851,3.038700906,0.411079025,-0.018951687,1.843305514,0.021536057,-0.7616288,-0.058292176,0.378599581,-1.343067599,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.923107399,1.148279085,0.727970258,-0.004134061,0.439902975,0.654618246
15_9-F-5,3517.087252,-1.051758104,2.288758919,0.442200861,0.057512706,1.843305514,0.112207243,-0.757869347,-0.076838701,0.338002543,-1.295293714,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,2.362140466,1.26316298,-0.133155199,-0.004134061,0.015393377,0.654618246
15_9-F-5,3517.239652,-0.972147385,1.269772539,1.189120695,-0.182342847,1.843305514,0.171232767,-0.672155365,-0.019892961,0.668578159,-1.185975809,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,1.816887667,1.335908688,-1.104086096,-0.004134061,0.042001324,0.654618246
15_9-F-5,3517.392052,-1.032553591,1.006266226,1.009572774,-0.508321094,1.839408425,0.181908491,-0.736816886,0.140162608,0.826616603,-1.14578955,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,1.231702227,1.379017701,-1.18024538,-0.004134061,0.097310759,0.654618246
15_9-F-5,3517.544452,-1.146565856,0.898393808,1.138847446,-0.832691228,1.471022943,0.412385189,-0.859372792,0.580744693,1.057149634,-1.137077841,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.654681773,1.394168894,-1.111827846,-0.004134061,-0.01162952,0.654618246
15_9-F-5,3517.696852,-1.215387361,0.900378543,0.849176625,-1.062888462,1.020402639,0.783588444,-0.933808655,0.9044551,1.129644221,-1.141574198,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,0.050397466,1.026943521,-1.184896906,-0.004134061,0.010655713,-0.796102935
15_9-F-5,3517.849252,-1.154021815,0.693700711,1.086179839,-1.227889652,0.820947494,0.8935268,-0.86764347,0.930100595,1.289132572,-1.104198154,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.404929012,-0.012710753,-0.640651735,-0.004134061,0.129047552,-0.796102935
15_9-F-5,3518.001652,-1.084605297,1.75518722,0.71271991,-1.228693717,0.824473136,0.718606507,-0.793207608,0.577595584,1.199238978,-1.26325711,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.639764493,-1.048874067,0.092320259,-0.004134061,0.059991876,-0.796102935
15_9-F-5,3518.154052,-1.0413939,3.040372605,0.439806838,-1.227085595,0.939073191,0.667020422,-0.746591228,0.395648465,1.131093925,-1.352060331,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.651623678,-1.457980733,-0.453240598,-0.004134061,-0.064576756,-0.5522076
15_9-F-5,3518.306452,-1.065686247,2.227252337,0.851570288,-1.149815222,0.883944683,0.761870447,-0.772906919,0.507828121,1.183290094,-1.308220766,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.627309838,-1.103481807,-0.93386962,-0.004134061,-0.225048135,-0.5522076
15_9-F-5,3518.458852,-1.094562789,1.547507808,0.71271991,-1.148205184,0.811719058,0.801715761,-0.803733955,0.544555057,1.148492934,-1.244428572,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.635613385,-0.485720282,0.173941927,-0.004134061,-0.316054895,-0.5522076
15_9-F-5,3518.611252,-1.150318097,1.379665637,1.246576347,-1.228693717,0.823353514,0.816337491,-0.863132245,0.981879983,1.329729408,-1.230096405,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.646367857,0.063051469,0.398606212,-0.004134061,-0.308366973,-0.5522076
15_9-F-5,3518.763652,-1.185587958,1.26293354,0.60259701,-1.228693717,0.841167483,0.518903984,-0.901477955,0.861182243,1.171691181,-1.207614581,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.67969668,0.404169707,0.977649706,-0.004134061,-0.30555077,-0.418158362
15_9-F-5,3518.916052,-1.250942569,1.129821242,0.291380394,-1.228693717,0.82707247,0.466631556,-0.972154364,0.987885699,1.096296764,-1.183446603,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.700992253,0.538579903,0.830254765,-0.004134061,-0.146989997,-0.418158362
15_9-F-5,3519.068452,-1.223820726,1.038703029,0.277016667,-1.228693717,0.805984028,0.668319238,-0.942831165,0.876271892,1.09339692,-1.166585239,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.702510121,0.596104864,0.334784083,-0.004134061,0.289108558,-0.418158362
15_9-F-5,3519.220852,-1.283625897,0.9955447,-0.089261578,-1.309182242,0.804500727,0.764738314,-1.007492573,1.045482807,1.05424979,-1.157311496,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.702923099,0.74689598,-0.961312999,-0.004134061,0.808535571,-0.418158362
15_9-F-5,3519.373252,-1.286534142,0.935434905,0.425443111,-1.31079228,0.818641873,0.762899962,-1.010500126,1.306399696,1.180390265,-1.151691025,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.702457587,0.926049403,-1.099820796,-0.004134061,0.827992713,-0.418158362
15_9-F-5,3519.525652,-1.367498752,0.892443757,0.528383967,-1.387256672,0.82399832,1.035514771,-1.097717832,1.964254629,1.251435147,-1.147194667,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.701103428,1.086769863,-0.186117249,-0.004134061,0.388927528,-0.418158362
15_9-F-5,3519.678052,-1.341682393,0.870244431,0.643294553,-1.309988223,0.845218024,1.154153979,-1.069146524,1.733807157,1.232586434,-1.14129317,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.718678349,1.22431306,0.326052036,-0.004134061,-0.022387848,-0.418158362
15_9-F-5,3519.830452,-1.189510203,0.871164666,0.514019881,-1.228693717,0.842739962,1.033492209,-0.90598918,0.842120687,1.149942638,-1.136515784,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.744375266,1.347513945,0.042091111,-0.004134061,-0.242701442,-0.418158362
15_9-F-5,3519.982852,-1.150142071,0.860592725,0.999996732,-1.230303755,0.860747479,0.76357415,-0.863884025,0.883880711,1.268834155,-1.140169081,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.761189968,1.394168894,-0.248463524,-0.004134061,-0.622759632,-0.418158362
15_9-F-5,3520.135252,-1.122382714,0.866904381,0.774963223,-1.306768147,0.866610322,0.672511168,-0.833808986,0.774709131,1.261584355,-1.141012164,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.754286726,0.833182132,0.193290809,-0.004134061,-0.602302094,-0.418158362
15_9-F-5,3520.287652,-1.193796775,0.890233223,0.626536803,-1.230303755,0.869866738,0.762323958,-0.910500465,0.90185492,1.17894056,-1.141855227,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.756397526,0.309598406,1.464244271,-0.004134061,0.035258678,-0.418158362
15_9-F-5,3520.440052,-1.17554558,0.88371874,0.566687488,-1.228693717,0.897381953,0.602589244,-0.890951608,0.812113208,1.162991677,-1.139888075,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.75568386,-0.58946885,1.492886551,-0.004134061,0.437145686,-0.43389183
15_9-F-5,3520.592452,-1.206273865,0.871242767,0.581051215,-1.148205184,0.921372959,0.667865727,-0.924034252,0.850777644,1.116595182,-1.134829661,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.750178108,-0.957026129,1.550456663,-0.004134061,0.106941265,-0.43389183
15_9-F-5,3520.744852,-1.231671353,0.885012797,0.705537866,-1.14579109,0.930359364,1.058004203,-0.951101843,0.995116291,1.145593104,-1.139326018,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.75220407,-1.457980733,1.036260636,-0.004134061,-0.229270306,-0.43389183
15_9-F-5,3520.897252,-1.317262542,0.897370613,0.636112869,-1.069326697,0.927009205,0.840175298,-1.043582718,1.249756728,1.081797586,-1.139044993,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.752591552,-1.418333083,-0.034052192,-0.004134061,-0.162892037,-0.228007717
15_9-F-5,3521.049652,-1.319442133,0.907944394,0.645688551,-0.906739602,0.937302292,0.259943105,-1.045838334,1.070300883,0.983204908,-1.136234778,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.776819289,-1.319846405,-0.676531522,-0.004134061,-0.266645069,-0.228007717
15_9-F-5,3521.202052,-1.266449385,0.917459262,0.504444174,-0.745762544,0.943669975,0.239414522,-0.990199437,0.675755644,0.851264773,-1.130614309,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.796354795,-1.059309288,-0.802016958,-0.004134061,-0.324888432,-0.228007717
15_9-F-5,3521.354452,-1.162807347,0.74567813,0.245894831,-0.749786685,0.966133182,0.470651433,-0.877417812,0.341781895,0.790369303,-1.08593167,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.797347544,-0.802255758,-0.953471839,-0.004134061,-0.032672938,-0.228007717
15_9-F-5,3521.506852,-1.121168484,0.811519949,0.186045516,-0.903521442,0.967466004,0.58714652,-0.832305209,0.326307533,0.870113268,-1.10672736,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.803928217,-0.845540943,-0.866371293,-0.004134061,0.058297568,-0.228007717
15_9-F-5,3521.659252,-1.211483297,0.821754214,0.660052662,-0.98642407,0.97569697,0.597698813,-0.930049262,0.752758543,1.036851216,-1.119935449,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.800716389,-0.939184552,-0.773974283,-0.004134061,-0.39337813,-0.228007717
15_9-F-5,3521.811652,-1.200311576,0.883381903,0.408685002,-0.988034107,0.988109892,0.477416684,-0.916515466,0.630717925,0.975955529,-1.129771249,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.777532208,-1.113525386,-1.226352522,-0.004134061,-0.726869991,-0.228007717
15_9-F-5,3521.964052,-1.300225577,0.890325603,0.473322338,-1.06771666,0.965213298,0.367662535,-1.025537645,1.094478195,1.041200751,-1.135391695,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.744416705,-1.055904942,-1.127158049,-0.004134061,-0.630637573,-0.228007717
15_9-F-5,3522.116452,-1.26205963,0.877060385,-0.017442199,-1.06771666,0.965576612,0.253177855,-0.984184435,0.756717032,0.922309437,-1.125836923,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.73163984,-0.990489731,-0.816932672,-0.004134061,-0.329309915,-0.228007717
15_9-F-5,3522.268852,-1.283437712,0.849710359,0.741447747,-1.06771666,0.998107176,0.24827527,-1.007492573,1.146264442,1.107895663,-1.130333281,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.720166911,-0.808149976,-1.07683821,-0.004134061,0.009540365,-0.228007717
15_9-F-5,3522.421252,-1.220894299,0.810183815,0.657658639,-0.98642407,1.047052038,0.302618885,-0.939823664,0.783301907,1.036851216,-1.117406243,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.717103554,-0.597115996,-1.074957858,-0.004134061,0.256967359,-0.228007717
15_9-F-5,3522.573652,-1.197609699,0.779899952,0.209985309,-0.906739602,1.075620018,0.34538069,-0.91501169,0.510175082,0.87736285,-1.100544856,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.712070175,-0.124792376,-0.099686388,-0.004134061,0.229926691,-0.365857252
15_9-F-5,3522.726052,-1.206286025,0.800939852,0.059164866,-0.906739602,1.059118457,0.359181427,-0.924034252,0.492404821,0.841115564,-1.103074062,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.712060975,0.35364031,-0.555579386,-0.004134061,-0.062852674,-0.365857252
15_9-F-5,3522.878452,-1.246158147,0.811908853,0.31771421,-0.82705705,1.090974228,0.309016652,-0.967643139,0.617878555,0.855614308,-1.107008388,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.726294348,0.93677484,-1.034724969,-0.004134061,-0.445500562,-0.528968066
15_9-F-5,3523.030852,-1.345707821,0.806365385,0.305744146,-0.82705705,1.125629659,0.194409477,-1.073657749,0.945668582,0.851264773,-1.106165325,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.748247284,1.211179192,-1.399407914,-0.004134061,-0.531700672,-0.528968066
15_9-F-5,3523.183252,-1.37585939,0.812451806,0.746235409,-0.99044821,1.113332287,0.14100935,-1.106740342,1.504024304,1.060049464,-1.120216477,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.751083211,1.394168894,-1.36676378,-0.004134061,-0.304564949,-0.452608815
15_9-F-5,3523.335652,-1.43137799,0.832592372,0.581051215,-1.143376987,1.147214931,0.116815281,-1.166138692,1.997015323,1.113695338,-1.128085103,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.731345894,0.814672553,-1.227269198,-0.004134061,0.067708123,-0.452608815
15_9-F-5,3523.488053,-1.383260631,0.84346559,0.298562438,-1.148205184,1.154895639,0.251706987,-1.113507243,1.511577068,1.047000425,-1.12639898,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.731254475,-0.602396919,-1.450174945,-0.004134061,0.627878376,-0.071873441
15_9-F-5,3523.640453,-1.381979523,0.866529087,0.080710637,-1.06771666,1.160233245,0.3789872,-1.113507243,1.282296479,0.946957607,-1.125555895,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.729531034,1.394168894,-1.453692004,-0.004134061,1.178470616,-0.071873441
15_9-F-5,3523.792853,-1.344001762,0.869464355,-0.027018241,-0.90834964,1.172720275,0.402593108,-1.072154033,0.892769867,0.822266851,-1.118530331,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.715066041,1.394168894,-1.440183017,-0.004134061,1.186620353,-0.071873441
15_9-F-5,3523.945253,-1.359041067,0.888839092,0.293774417,-0.984814032,1.179046203,0.673454656,-1.088695329,1.17571919,0.946957607,-1.130333281,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.72208933,1.394168894,-1.090389187,-0.004134061,0.623450348,-0.071873441
15_9-F-5,3524.097653,-1.293200765,0.881282421,-0.031806285,-0.90834964,1.187809651,0.858584073,-1.018018859,0.716452622,0.820816929,-1.120778512,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.733664808,1.394168894,-1.172005709,-0.004134061,0.018582317,-0.071873441
15_9-F-5,3524.250053,-1.320656478,0.881705497,0.415867045,-0.906739602,1.220446895,0.667902196,-1.047342059,0.977305032,0.928109112,-1.127523069,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.717135274,1.394168894,-1.313680148,-0.004134061,-0.412301719,-0.071873441
15_9-F-5,3524.402453,-1.194355309,0.895290244,0.047195137,-0.904325499,1.174339466,0.383939344,-0.911252349,0.457887241,0.836765812,-1.124150778,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.685558294,1.209303826,-0.715168902,-0.004134061,-0.534381651,-0.071873441
15_9-F-5,3524.554853,-1.227773312,0.89912663,-0.019836197,-0.740934347,1.22554168,0.203687267,-0.94734245,0.419835243,0.719324421,-1.118249303,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.655376485,0.449011983,0.051199326,-0.004134061,-0.288048471,-0.071873441
15_9-F-5,3524.707253,-1.131769396,0.902828505,0.198015244,-0.587199582,1.215863729,0.137197059,-0.843583336,0.195328933,0.678727368,-1.115439069,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.659080266,-0.313939592,-0.071389254,-0.004134061,0.344546158,-0.071873441
15_9-F-5,3524.859653,-1.303656108,0.912747363,0.150136017,-0.423808429,1.241259305,0.231974148,-1.028545146,0.441293926,0.565635729,-1.111504765,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.679518343,-1.095898012,0.004324865,-0.004134061,0.760657498,-0.071873441
15_9-F-5,3525.012053,-1.341718871,0.890940161,-0.041381992,-0.587199582,1.271698076,0.469866908,-1.06839464,0.596408988,0.617831898,-1.110380654,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.669652724,-1.367807985,-0.242628417,-0.004134061,0.737598963,-0.071873441
15_9-F-5,3525.164453,-1.414948255,0.899481576,0.226743058,-0.748176639,1.226458807,0.692292629,-1.148845504,1.114127813,0.784569629,-1.123588746,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.671921998,-1.457980733,0.181613714,-0.004134061,0.470556386,-0.359217515
15_9-F-5,3525.316853,-1.316054219,0.853308306,0.37277548,-0.824641031,1.183441102,0.732725169,-1.042078941,0.860727013,0.867213439,-1.117687268,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.673185916,-0.718926109,0.776898875,-0.004134061,0.076647202,-0.359217515
15_9-F-5,3525.469253,-1.268683753,0.873180563,0.176469809,-0.826251069,1.194959418,0.667755389,-0.990951276,0.638336733,0.820816929,-1.11881136,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.670476988,-0.095599064,1.040940042,-0.004134061,-0.256589952,-0.65180547
15_9-F-5,3525.621653,-1.147877362,0.87803652,0.298562438,-0.826251069,1.232934566,0.622407172,-0.861628461,0.364957508,0.849814851,-1.121059537,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.658006547,0.742894781,1.110247184,-0.004134061,-0.599654857,-0.398671404
15_9-F-5,3525.774053,-1.115691886,0.867727658,0.377563525,-0.826251069,1.234264084,0.575649801,-0.8262902,0.314439448,0.868663346,-1.11965442,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.635976383,1.093112314,0.721148281,-0.004134061,-0.746166954,-0.398671404
15_9-F-5,3525.926453,-1.102395119,0.864312844,0.494868109,-0.826251069,1.205271138,0.484390455,-0.81200452,0.311949962,0.897661268,-1.120497483,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.613592185,1.394168894,-0.0506924,-0.004134061,-0.753339035,-0.398671404
15_9-F-5,3526.078853,-1.217117739,0.825860052,0.044801139,-0.826251069,1.26408849,0.285840876,-0.936816156,0.463941856,0.787469473,-1.105603271,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.589757107,1.172506421,-0.412999843,-0.004134061,-0.663793127,-0.398671404
15_9-F-5,3526.231253,-1.311864809,0.895002217,0.260258917,-0.826251069,1.219514985,0.222818853,-1.036815824,0.80161394,0.839665642,-1.125274869,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.583261203,0.877602117,-0.51340282,-0.004134061,-0.243608836,-0.398671404
15_9-F-5,3526.383653,-1.424990633,0.883180119,0.514019881,-0.827861115,1.209285627,0.212352585,-1.159371791,1.407110515,0.903460942,-1.126961015,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.581529823,0.335400433,-0.362297049,-0.004134061,0.108899061,-0.398671404
15_9-F-5,3526.536053,-1.369472092,0.868980457,0.310532167,-0.905129564,1.227788792,0.277689849,-1.099973508,1.135241143,0.90201102,-1.123588746,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.591298514,-0.025573017,0.20627122,-0.004134061,0.281757159,-0.398671404
15_9-F-5,3526.688453,-1.33317607,0.847419632,0.58583926,-0.906739602,1.192396665,0.555660754,-1.060124014,1.102103562,0.970155869,-1.122464654,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.626128603,-0.343309119,1.160264484,-0.004134061,0.328222892,-0.398671404
15_9-F-5,3526.840853,-1.162048468,0.866973793,0.109438475,-0.988034107,1.224328914,0.55508475,-0.876665928,0.44912257,0.903460942,-1.1219026,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.638969654,-0.491695264,1.307595114,-0.004134061,0.391405447,-0.398671404
15_9-F-5,3526.993253,-1.134720257,0.869798306,0.30095646,-1.069326697,1.20069172,0.489587589,-0.846590889,0.484139658,1.000603916,-1.127804075,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.639473722,-0.624286379,1.306090914,-0.004134061,0.29994566,-0.398671404
15_9-F-5,3527.145653,-1.0699485,0.872436049,0.473322338,-1.14579109,1.214202004,0.617628016,-0.777418151,0.41950435,1.089047386,-1.132862489,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.635218636,-0.695597916,1.027321017,-0.004134061,0.015280681,-0.398671404
15_9-F-5,3527.298053,-1.063288014,0.855031252,0.288986396,-1.148205184,1.18212907,0.769420223,-0.769899478,0.362532874,1.045550286,-1.126679986,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.636687515,-0.773547909,1.164134043,-0.004134061,-0.047075197,-0.398671404
15_9-F-5,3527.450453,-1.049863744,0.855742797,0.344048025,-1.228693717,1.186614065,0.781627597,-0.755613791,0.393004155,1.109345803,-1.130333281,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.643125455,-0.910071342,0.683205939,-0.004134061,-0.037385047,-0.127590782
15_9-F-5,3527.602853,-1.091065553,0.848521019,0.624142781,-1.228693717,1.230141159,0.648353567,-0.799974509,0.568298831,1.177490855,-1.132581483,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.637887298,-1.148857367,0.073217474,-0.004134061,-0.057830869,0.788570205
15_9-F-5,3527.755253,-1.119401627,0.840258068,0.284198351,-1.228693717,1.25045928,0.578444733,-0.830801432,0.54880426,1.094846625,-1.126679986,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.642781425,-1.34956615,-0.109913146,-0.004134061,0.011932746,-0.815541253
15_9-F-5,3527.907653,-1.144786955,0.839326897,0.310532167,-1.149815222,1.241169223,0.618461166,-0.857869015,0.56859864,1.052799664,-1.124150778,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.695930346,-1.457980733,1.036852652,-0.004134061,0.158626303,-0.815541253
15_9-F-5,3528.060053,-1.160366612,0.821254646,0.554717783,-1.148205184,1.211923346,0.726621949,-0.874410364,0.68782298,1.110795508,-1.123588746,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.739894145,-1.429699809,1.355246899,-0.004134061,0.409860443,-0.815541253
15_9-F-5,3528.212453,-1.21162296,0.810685462,0.590627281,-1.146595147,1.206848697,0.780867382,-0.930049262,0.872239234,1.118044872,-1.122183629,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.751524559,-1.371985273,1.265643022,-0.004134061,0.557174624,-0.815541253
15_9-F-5,3528.364853,-1.264943671,0.806214,0.375169502,-1.062888462,1.217173967,0.667755389,-0.987191936,0.905047264,1.015102659,-1.115439069,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.69272085,-1.192230527,0.919123913,-0.004134061,0.398515441,-0.815541253
15_9-F-5,3528.517253,-1.269570135,0.778637969,0.504444174,-0.90915562,1.198820708,0.722491734,-0.992455053,0.823364233,0.951307359,-1.105322262,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.645832642,-1.013584069,0.765646547,-0.004134061,0.102115576,-0.815541253
15_9-F-5,3528.669653,-1.259940606,0.787640538,0.454170566,-0.906739602,1.238962527,0.828384967,-0.981928766,0.769718233,0.936808398,-1.106446354,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.632177465,-0.794262057,0.261123154,-0.004134061,-0.126500275,-0.815541253
15_9-F-5,3528.822053,-1.160384794,0.820140312,0.633718846,-0.907545583,1.219006042,0.711179225,-0.875162256,0.529605622,0.980305078,-1.116001126,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.630945944,-0.556728409,0.374964832,-0.004134061,-0.419853495,-0.815541253
15_9-F-5,3528.974453,-1.116068257,0.766376225,0.645688551,-0.984814032,1.232450597,0.60043203,-0.827042092,0.470731978,1.031051542,-1.106165325,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.652282554,-0.401653775,0.71623288,-0.004134061,-0.703761184,-0.815541253
15_9-F-5,3529.126853,-1.095825657,0.853549326,0.604991032,-0.90834964,1.212671225,0.512064864,-0.805237626,0.367542035,0.974505839,-1.122464654,3,3,-0.247142763,-0.029887387,-0.176563043,0.324712799,-0.082088638,-0.00953609,-0.65855785,-0.287916411,0.455136879,-0.004134061,-0.775647888,-0.632030346
