feature,importance
KLOGH,0.1377459164211021
VSH,0.12318546867308951
GR_Serration,0.10423226018435856
RHOB,0.10203110696934549
PHIF,0.09804887081559097
GR,0.0972735610340282
NPHI,0.09307197978652577
DT,0.07486049517682784
OppositionIndex,0.060593374427412035
RelPos,0.05701860159987169
Lithology_0,0.02050494009892391
NTG_Slope,0.016724153627453737
Lithology_3,0.013756643670646173
Lithology_4,0.0005063186747738743
Lithology_2,0.00044630884005019257
Lithology_1,0.0
GR_Slope,0.0
