feature,importance
KLOGH,0.11986504399564932
RD,0.11160733760378667
VSH,0.1101413152964288
SW,0.09937673154907758
GR,0.09307930174154551
RHOB,0.08618948782535575
RT,0.07946552969057426
PHIF,0.07613820035414504
NPHI,0.07513644253190194
DT,0.06530607120377668
RelPos,0.029760914651019214
Lithology_3,0.02619526953789264
Lithology_0,0.01606910849545414
Lithology_4,0.006618416759862007
Lithology_2,0.005050828763530433
Lithology_1,0.0
