feature,importance
KLOGH,0.17153922487300846
VSH,0.14026530235287343
RHOB,0.12349507328460659
GR,0.12066141038643466
PHIF,0.1186879485306366
NPHI,0.11317003514538908
DT,0.09454870702304648
RelPos,0.07767875379686602
Lithology_0,0.02329479739496842
Lithology_3,0.015516080651512
Lithology_4,0.000727768299357397
Lithology_2,0.00041489826130083565
Lithology_1,0.0
