feature,importance
VSH,0.2486031376770384
GR_Serration,0.15441464601026406
BaseSharpness,0.15174794813610362
NPHI,0.13650922939091473
DT,0.12610401266317445
OppositionIndex,0.08712010814028501
Lithology_0,0.04431592716948888
Lithology_3,0.02545081875187914
NTG_Slope,0.02502489528201145
Lithology_4,0.0007092767788401474
GR_Slope,0.0
