feature,importance
RT,0.16121217494464357
KLOGH,0.142193834526156
VSH,0.13474805274999507
PHIF,0.12415658125044217
GR,0.1220361555831471
RHOB,0.11762595493413273
NPHI,0.11122518936219594
DT,0.08680205664928742
