feature,importance
SW,0.11842330749229567
KLOGH,0.11752625334087245
RD,0.09900068808314805
VSH,0.09570087455125456
GR_Serration,0.08177193915368014
GR,0.08016499069528861
RT,0.07765083783267479
RHOB,0.07484438043240248
PHIF,0.07365226392065517
NPHI,0.06532032645454415
DT,0.05093114227528883
RelPos,0.0351634576320666
Lithology_0,0.017581714145737413
Lithology_3,0.011556495212219875
Lithology_4,0.00040172788468480523
Lithology_2,0.0003096008931862482
Lithology_1,0.0
GR_Slope,0.0
