feature,importance
SW,0.14231658631162047
VSH,0.1313636948769889
GR,0.10648179188503831
RT,0.09198777462597858
RHOB,0.09096425171947013
GR_Serration,0.09001196272349693
PHIF,0.08879176431851644
NPHI,0.07949613934965485
BaseSharpness,0.07769667789453323
OppositionIndex,0.04432366696342734
RelPos,0.04274739323279065
NTG_Slope,0.013818296098484065
GR_Slope,0.0
