feature,importance
KLOGH,0.12944239024550613
RD,0.12261893010592168
VSH,0.11727556114260407
SW,0.10261199122190297
PHIF,0.10065216453498378
RHOB,0.09439614569890897
GR,0.09281804836549934
RT,0.08770602507175415
NPHI,0.07995726427103883
DT,0.07252147934188008
