Proportion_Facies_0,Proportion_Facies_1,Proportion_Facies_2,Proportion_Facies_3,Proportion_Facies_4,Proportion_Facies_5,Proportion_Facies_6,Well,Depth,True_Facies,HDG_Prediction,Max_Proportion,Vote_Agreement,Prediction_Entropy,HDG_Uncertainty,Prediction_Range,Normalized_Range
0.25,0.75,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3274.009249,5,1,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3274.161649,5,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.75,0.0,0.0,0.0,0.0,0.25,0.0,15_9-F-4,3274.314049,5,0,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3274.466449,5,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3274.618849,5,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3274.771249,5,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.25,0.0,0.0,0.75,0.0,0.0,0.0,15_9-F-4,3274.923649,5,3,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.25,0.0,0.0,0.75,0.0,0.0,0.0,15_9-F-4,3275.076049,5,3,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.5,0.0,0.0,0.5,0.0,0.0,0.0,15_9-F-4,3275.228449,5,0,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3275.380849,5,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3275.533249,5,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3275.685649,5,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3275.838049,5,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3275.990449,5,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3276.142849,5,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3276.295249,5,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3276.447649,5,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3276.600049,5,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.75,0.0,0.0,0.25,0.0,0.0,0.0,15_9-F-4,3276.752449,5,0,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3276.904849,5,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3277.057249,5,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3277.209649,5,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.75,0.0,0.0,0.0,0.0,0.25,0.0,15_9-F-4,3277.362049,5,0,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.5,0.0,0.0,0.0,0.0,0.5,0.0,15_9-F-4,3277.514449,5,0,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3277.666849,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3277.819249,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3277.971649,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3278.124049,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3278.276449,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3278.428849,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3278.581249,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3278.733649,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3278.886049,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.25,0.0,0.0,0.0,0.0,0.75,0.0,15_9-F-4,3279.038449,5,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3279.190849,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3279.343249,5,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.25,0.0,0.0,0.75,0.0,15_9-F-4,3279.495649,5,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.25,0.0,0.0,0.0,0.0,0.75,0.0,15_9-F-4,3279.648049,0,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3279.800449,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3279.952849,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3280.105249,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3280.257649,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3280.410049,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3280.562449,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3280.714849,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3280.867249,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3281.019649,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3281.172049,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.25,0.0,0.0,0.0,0.75,0.0,15_9-F-4,3281.324449,0,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,1.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3281.476849,0,1,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.75,0.0,0.25,0.0,0.0,0.0,15_9-F-4,3281.629249,0,1,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3281.781649,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3281.934049,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3282.086449,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.75,0.0,0.25,0.0,15_9-F-4,3282.238849,0,3,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3282.391249,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3282.543649,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.5,0.0,0.0,0.5,0.0,0.0,0.0,15_9-F-4,3282.696049,0,0,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.5,0.0,0.0,0.5,0.0,0.0,0.0,15_9-F-4,3282.848449,0,0,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.5,0.0,0.5,0.0,0.0,0.0,15_9-F-4,3283.000849,0,1,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3283.153249,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3283.305649,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3283.458049,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.25,0.0,0.0,0.75,0.0,0.0,0.0,15_9-F-4,3283.610449,0,3,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.75,0.0,0.0,0.25,0.0,0.0,0.0,15_9-F-4,3283.762849,0,0,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.5,0.0,0.0,0.5,0.0,0.0,0.0,15_9-F-4,3283.915249,0,0,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3284.067649,0,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3284.220049,0,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3284.372449,0,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.75,0.25,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3284.524849,0,0,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.5,0.0,0.0,0.5,0.0,0.0,0.0,15_9-F-4,3284.677249,0,0,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3284.829649,0,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.25,0.0,0.75,0.0,0.0,0.0,15_9-F-4,3284.982049,0,3,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.75,0.0,0.25,0.0,0.0,0.0,15_9-F-4,3285.134449,0,1,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.5,0.25,0.0,0.0,0.0,0.25,0.0,15_9-F-4,3285.286849,0,0,0.5,50.0,1.0397207705399178,0.5,3.0,0.42857142857142855
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3285.439249,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.25,0.0,0.0,0.0,0.0,0.75,0.0,15_9-F-4,3285.591649,0,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3285.744049,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3285.896449,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15_9-F-4,3286.048849,0,0,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.75,0.0,0.0,0.0,0.25,0.0,0.0,15_9-F-4,3286.201249,0,0,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15_9-F-4,3286.353649,0,4,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15_9-F-4,3286.506049,0,4,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15_9-F-4,3286.658449,0,4,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.25,0.0,0.0,0.0,0.75,0.0,0.0,15_9-F-4,3286.810849,0,4,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.25,0.75,0.0,15_9-F-4,3286.963249,0,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.5,0.5,0.0,15_9-F-4,3287.115649,0,4,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3287.268049,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3287.420449,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3287.572849,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3287.725249,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3287.877649,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3288.030049,0,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.25,0.0,0.0,0.0,0.0,0.75,0.0,15_9-F-4,3288.182449,0,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.75,0.0,0.0,0.0,0.25,0.0,0.0,15_9-F-4,3288.334849,0,0,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.5,0.0,0.0,0.0,0.0,0.5,0.0,15_9-F-4,3288.487249,0,0,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.75,0.0,0.25,0.0,0.0,15_9-F-4,3288.639649,0,2,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,1.0,0.0,0.0,0.0,0.0,15_9-F-4,3288.792049,0,2,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,1.0,0.0,0.0,0.0,0.0,15_9-F-4,3288.944449,0,2,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,1.0,0.0,0.0,0.0,0.0,15_9-F-4,3289.096849,0,2,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.5,0.0,0.5,0.0,0.0,15_9-F-4,3289.249249,0,2,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.25,0.0,0.5,0.25,0.0,15_9-F-4,3289.401649,0,4,0.5,50.0,1.0397207705399178,0.5,3.0,0.42857142857142855
0.0,0.0,0.5,0.0,0.25,0.25,0.0,15_9-F-4,3289.554049,0,2,0.5,50.0,1.0397207705399178,0.5,3.0,0.42857142857142855
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15_9-F-4,3289.706449,0,4,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.75,0.25,0.0,15_9-F-4,3289.858849,0,4,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.5,0.5,0.0,15_9-F-4,3290.011249,0,4,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.5,0.5,0.0,15_9-F-4,3290.163649,0,4,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.25,0.75,0.0,15_9-F-4,3290.316049,0,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3290.468449,2,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3290.620849,2,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3290.773249,2,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3290.925649,2,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15_9-F-4,3291.078049,2,4,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15_9-F-4,3291.230449,2,4,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.75,0.25,0.0,15_9-F-4,3291.382849,2,4,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.25,0.75,0.0,15_9-F-4,3291.535249,2,5,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15_9-F-4,3291.687649,2,4,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.75,0.25,0.0,15_9-F-4,3291.840049,2,4,0.75,75.0,0.5623351444188083,0.25,2.0,0.2857142857142857
0.0,0.0,0.0,0.5,0.5,0.0,0.0,15_9-F-4,3291.992449,2,3,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3292.144849,2,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3292.297249,2,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3292.449649,2,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15_9-F-4,3292.602049,2,5,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3292.754449,2,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,0.5,0.5,0.0,0.0,15_9-F-4,3292.906849,3,3,0.5,50.0,0.6931471803599453,0.5,2.0,0.2857142857142857
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3293.059249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3293.211649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3293.364049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3293.516449,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3293.668849,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3293.821249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3293.973649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3294.126049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3294.278449,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3294.430849,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3294.583249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3294.735649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3294.888049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3295.040449,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3295.192849,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3295.345249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3295.497649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3295.650049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3295.802449,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3295.954849,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3296.107249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3296.259649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3296.412049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3296.564449,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3296.716849,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3296.869249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3297.021649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3297.174049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3297.326449,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3297.478849,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3297.631249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3297.783649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3297.936049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3298.088449,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3298.240849,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3298.393249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3298.545649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3298.698049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3298.850449,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3299.002849,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3299.155249,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3299.307649,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15_9-F-4,3299.460049,3,3,1.0,100.0,-1.000000082690371e-10,0.0,1.0,0.14285714285714285
